Date,Close,Open
2020-01-02 00:00:00+00:00,5.9977498054504395,5.96875
2020-01-03 00:00:00+00:00,5.901750087738037,5.877500057220459
2020-01-06 00:00:00+00:00,5.926499843597412,5.808000087738037
2020-01-07 00:00:00+00:00,5.9982500076293945,5.954999923706055
2020-01-08 00:00:00+00:00,6.009500026702881,5.99399995803833
2020-01-09 00:00:00+00:00,6.075500011444092,6.096250057220459
2020-01-10 00:00:00+00:00,6.107999801635742,6.1832499504089355
2020-01-13 00:00:00+00:00,6.299499988555908,6.191500186920166
2020-01-14 00:00:00+00:00,6.182000160217285,6.256499767303467
2020-01-15 00:00:00+00:00,6.139249801635742,6.19474983215332
2020-01-16 00:00:00+00:00,6.223249912261963,6.192999839782715
2020-01-17 00:00:00+00:00,6.23199987411499,6.242499828338623
2020-01-21 00:00:00+00:00,6.198500156402588,6.195250034332275
2020-01-22 00:00:00+00:00,6.252749919891357,6.24399995803833
2020-01-23 00:00:00+00:00,6.321499824523926,6.293000221252441
2020-01-24 00:00:00+00:00,6.26200008392334,6.4375
2020-01-27 00:00:00+00:00,6.005000114440918,5.955999851226807
2020-01-28 00:00:00+00:00,6.199250221252441,6.071249961853027
2020-01-29 00:00:00+00:00,6.138500213623047,6.184750080108643
2020-01-30 00:00:00+00:00,6.145249843597412,6.040249824523926
2020-01-31 00:00:00+00:00,5.910749912261963,6.099249839782715
2020-02-03 00:00:00+00:00,6.0082502365112305,5.892499923706055
2020-02-04 00:00:00+00:00,6.178249835968018,6.150750160217285
2020-02-05 00:00:00+00:00,6.269000053405762,6.299749851226807
2020-02-06 00:00:00+00:00,6.356249809265137,6.303500175476074
2020-02-07 00:00:00+00:00,6.289750099182129,6.315999984741211
2020-02-10 00:00:00+00:00,6.574250221252441,6.3125
2020-02-11 00:00:00+00:00,6.697249889373779,6.683000087738037
2020-02-12 00:00:00+00:00,6.813499927520752,6.750249862670898
2020-02-13 00:00:00+00:00,6.769499778747559,6.755249977111816
2020-02-14 00:00:00+00:00,7.244750022888184,7.18149995803833
2020-02-18 00:00:00+00:00,7.414249897003174,7.140999794006348
2020-02-19 00:00:00+00:00,7.867499828338623,7.53725004196167
2020-02-20 00:00:00+00:00,7.71750020980835,7.819250106811523
2020-02-21 00:00:00+00:00,7.351749897003174,7.604750156402588
2020-02-24 00:00:00+00:00,6.831999778747559,6.754749774932861
2020-02-25 00:00:00+00:00,6.551249980926514,6.90749979019165
2020-02-26 00:00:00+00:00,6.691249847412109,6.551499843597412
2020-02-27 00:00:00+00:00,6.315000057220459,6.372499942779541
2020-02-28 00:00:00+00:00,6.7517499923706055,6.061500072479248
2020-03-02 00:00:00+00:00,6.910749912261963,6.922500133514404
2020-03-03 00:00:00+00:00,6.647250175476074,6.966750144958496
2020-03-04 00:00:00+00:00,7.112750053405762,6.755000114440918
2020-03-05 00:00:00+00:00,6.832250118255615,6.912499904632568
2020-03-06 00:00:00+00:00,6.651000022888184,6.6519999504089355
2020-03-09 00:00:00+00:00,6.136000156402588,5.997499942779541
2020-03-10 00:00:00+00:00,6.5269999504089355,6.41349983215332
2020-03-11 00:00:00+00:00,6.161749839782715,6.386499881744385
2020-03-12 00:00:00+00:00,5.407750129699707,5.636499881744385
2020-03-13 00:00:00+00:00,6.020999908447266,5.762499809265137
2020-03-16 00:00:00+00:00,4.909999847412109,5.3102498054504395
2020-03-17 00:00:00+00:00,5.4317498207092285,5.022749900817871
2020-03-18 00:00:00+00:00,5.070499897003174,5.002500057220459
2020-03-19 00:00:00+00:00,5.324250221252441,5.048999786376953
2020-03-20 00:00:00+00:00,5.143750190734863,5.474999904632568
2020-03-23 00:00:00+00:00,5.317249774932861,5.142749786376953
2020-03-24 00:00:00+00:00,6.229499816894531,5.724999904632568
2020-03-25 00:00:00+00:00,6.140500068664551,6.34499979019165
2020-03-26 00:00:00+00:00,6.431000232696533,6.348499774932861
2020-03-27 00:00:00+00:00,6.3182501792907715,6.25
2020-03-30 00:00:00+00:00,6.639750003814697,6.383999824523926
2020-03-31 00:00:00+00:00,6.590000152587891,6.679999828338623
2020-04-01 00:00:00+00:00,6.076749801635742,6.391250133514404
2020-04-02 00:00:00+00:00,6.386750221252441,6.105999946594238
2020-04-03 00:00:00+00:00,6.097750186920166,6.348999977111816
2020-04-06 00:00:00+00:00,6.710000038146973,6.38100004196167
2020-04-07 00:00:00+00:00,6.475749969482422,6.932499885559082
2020-04-08 00:00:00+00:00,6.673749923706055,6.585249900817871
2020-04-09 00:00:00+00:00,6.573750019073486,6.800000190734863
2020-04-13 00:00:00+00:00,6.746250152587891,6.513750076293945
2020-04-14 00:00:00+00:00,7.098750114440918,6.875
2020-04-15 00:00:00+00:00,7.020999908447266,6.929999828338623
2020-04-16 00:00:00+00:00,7.367499828338623,7.177000045776367
2020-04-17 00:00:00+00:00,7.308000087738037,7.449999809265137
2020-04-20 00:00:00+00:00,7.176249980926514,7.181000232696533
2020-04-21 00:00:00+00:00,6.737750053405762,7.057750225067139
2020-04-22 00:00:00+00:00,7.153749942779541,6.930749893188477
2020-04-23 00:00:00+00:00,7.100249767303467,7.196000099182129
2020-04-24 00:00:00+00:00,7.239749908447266,7.090000152587891
2020-04-27 00:00:00+00:00,7.427000045776367,7.374750137329102
2020-04-28 00:00:00+00:00,7.283999919891357,7.574999809265137
2020-04-29 00:00:00+00:00,7.46150016784668,7.419250011444092
2020-04-30 00:00:00+00:00,7.307000160217285,7.407249927520752
2020-05-01 00:00:00+00:00,7.069499969482422,7.108749866485596
2020-05-04 00:00:00+00:00,7.282249927520752,7.021999835968018
2020-05-05 00:00:00+00:00,7.343500137329102,7.386750221252441
2020-05-06 00:00:00+00:00,7.44474983215332,7.423250198364258
2020-05-07 00:00:00+00:00,7.6217498779296875,7.584499835968018
2020-05-08 00:00:00+00:00,7.8125,7.693749904632568
2020-05-11 00:00:00+00:00,8.065500259399414,7.807499885559082
2020-05-12 00:00:00+00:00,7.802499771118164,8.123499870300293
2020-05-13 00:00:00+00:00,7.78000020980835,7.917500019073486
2020-05-14 00:00:00+00:00,8.030500411987305,7.841750144958496
2020-05-15 00:00:00+00:00,8.490750312805176,7.889750003814697
2020-05-18 00:00:00+00:00,8.750249862670898,8.760499954223633
2020-05-19 00:00:00+00:00,8.805500030517578,8.790249824523926
2020-05-20 00:00:00+00:00,8.970000267028809,8.991000175476074
2020-05-21 00:00:00+00:00,8.775250434875488,9.05150032043457
2020-05-22 00:00:00+00:00,9.026249885559082,8.825249671936035
2020-05-26 00:00:00+00:00,8.71774959564209,9.156749725341797
2020-05-27 00:00:00+00:00,8.525250434875488,8.625
2020-05-28 00:00:00+00:00,8.487000465393066,8.412249565124512
2020-05-29 00:00:00+00:00,8.875499725341797,8.554499626159668
2020-06-01 00:00:00+00:00,8.806249618530273,8.833250045776367
2020-06-02 00:00:00+00:00,8.825249671936035,8.796250343322754
2020-06-03 00:00:00+00:00,8.769499778747559,8.822250366210938
2020-06-04 00:00:00+00:00,8.766500473022461,8.727999687194824
2020-06-05 00:00:00+00:00,8.920000076293945,8.794500350952148
2020-06-08 00:00:00+00:00,8.805000305175781,8.877249717712402
2020-06-09 00:00:00+00:00,9.045999526977539,8.800000190734863
2020-06-10 00:00:00+00:00,9.36674976348877,9.167750358581543
2020-06-11 00:00:00+00:00,8.796250343322754,9.149999618530273
2020-06-12 00:00:00+00:00,8.932499885559082,9.162500381469727
2020-06-15 00:00:00+00:00,9.173749923706055,8.815250396728516
2020-06-16 00:00:00+00:00,9.068499565124512,9.225000381469727
2020-06-17 00:00:00+00:00,9.236000061035156,9.113750457763672
2020-06-18 00:00:00+00:00,9.218000411987305,9.22700023651123
2020-06-19 00:00:00+00:00,9.261249542236328,9.242500305175781
2020-06-22 00:00:00+00:00,9.526749610900879,9.300000190734863
2020-06-23 00:00:00+00:00,9.449999809265137,9.550999641418457
2020-06-24 00:00:00+00:00,9.23550033569336,9.476249694824219
2020-06-25 00:00:00+00:00,9.489999771118164,9.35575008392334
2020-06-26 00:00:00+00:00,9.154999732971191,9.5
2020-06-29 00:00:00+00:00,9.199999809265137,9.169750213623047
2020-06-30 00:00:00+00:00,9.497750282287598,9.314000129699707
2020-07-01 00:00:00+00:00,9.529999732971191,9.520750045776367
2020-07-02 00:00:00+00:00,9.612250328063965,9.638999938964844
2020-07-06 00:00:00+00:00,9.839249610900879,9.74174976348877
2020-07-07 00:00:00+00:00,9.871749877929688,9.946249961853027
2020-07-08 00:00:00+00:00,10.215999603271484,9.993749618530273
2020-07-09 00:00:00+00:00,10.508999824523926,10.380249977111816
2020-07-10 00:00:00+00:00,10.479249954223633,10.588749885559082
2020-07-13 00:00:00+00:00,10.052249908447266,10.595000267028809
2020-07-14 00:00:00+00:00,10.376999855041504,10.074999809265137
2020-07-15 00:00:00+00:00,10.227250099182129,10.414250373840332
2020-07-16 00:00:00+00:00,10.134750366210938,10.015000343322754
2020-07-17 00:00:00+00:00,10.201499938964844,10.225500106811523
2020-07-20 00:00:00+00:00,10.510749816894531,10.274250030517578
2020-07-21 00:00:00+00:00,10.328499794006348,10.512999534606934
